,State_x,State Abbreviation,Paid sick leave,Medicaid Expansion,Population density per square miles,Population 2018,Square Miles,Number Homeless (2019),Percent Unemployed (2018),Percent living under the federal poverty line (2018),Percent at risk for serious illness due to COVID,All-cause deaths 2018,Closed day cares,Closed non-essential businesses,State of emergency,Stay at home/ shelter in place,Religious Gatherings Exempt Without Clear Social Distance Mandate*,End/relax stay at home/shelter in place,Began to reopen businesses statewide,Reopen restaurants,Initially reopen restaurants for outdoor dining only,Reopened gyms,Reopened movie theaters,Reopened hair salons/barber shops,Reopen non-essential construction,Reopen Religious gatherings,Reopen non-essential retail,Reopen bars,Reopen Childcare,Resumed elective medical procedures,Mandate face mask use by all individuals in public spaces,Face mask mandate enforced by fines,Face mask mandate enforced by criminal charge/citation,Mandate face mask use by employees in public-facing businesses,Mandate quarantine for those entering the state from specific states,Mandate quarantine for all individuals entering the state from another state,Allow restaurants to sell takeout alcohol ,Stop Initiation of Evictions overall or due to COVID related issues,Stop enforcement of evictions overall or due to COVID related issues,Renter grace period or use of security deposit to pay rent,Order freezing utility shut offs,Froze mortgage payments,Lift Eviction Moratorium,"Prior to pandemic, no state unemployment waiting period; or date waiting period waived not found",Waived one week waiting period for unemployment insurance,Waive work search requirement for unemployment insurance,Expand eligibility of unemployment insurance to anyonewho is quarantined and/or taking care of someone who is quarantined,Expand eligibility to high-risk individuals in preventative quarantine,Expand eligibility of unemployment insurance to those who have lost childcare/school closures,Extend the amount of time an individual can be on unemployment insurance,Weekly unemployment insurance maximum amount (dollars),"Weekly unemployment insurance maximum amount with extra stimulus (through July 21, 2020) (dollars)",Unemployment insurance maximum duration (weeks),Unemployment insurance maximum duration with Pandemic Emergency Unemployment Compensation CARES extension (weeks),SNAP Waiver-Emergency Allotments to Current SNAP Households,SNAP Waiver-Pandemic EBT,SNAP Waiver-Temporary Suspension of Claims Collection,2020 Q1 SNAP ABAWD Time Limit Waiver,Modify Medicaid requirements with 1135 waivers (date of CMS approval),Reopened ACA enrollment using a special enrollment period,State previously allowed audio-only telehealth,Allow audio-only telehealth,Allow/expand Medicaid telehealth coverage,Stopped personal visitation in state prisons,Stopped in-person attorney visits in state prisons,Waived COVID/respiratory illness-related copays during pandemic for incarcerated individuals,Waived all copays during pandemic for incarcerated individuals,Cases_Total,Deaths_Total,Cases_White_percent,Cases_Black_percent,Cases_LatinX_percent,Cases_Asian_percent,Cases_AIAN_percent,Cases_NHPI_percent,Cases_Multiracial_percent,Cases_Other_percent,Cases_Unknown_percent,Deaths_White_percent,Deaths_Black_percent,DeathsDeaths_LatinX_percent,Deaths_Asian_percent,Deaths_AIAN_percent,Deaths_NHPI_percent,Deaths_Multiracial_percent,Deaths_Other_percent,Deaths_Unknown_percent,Cases_Total_percent,Deaths_Total_percent,homeles_percent,All-cause deaths 2018_percent,FIPS_CODE,EmployerInsuranceonly-Pop<19,EmployerInsuranceonly-Pop19-34,EmployerInsuranceonly-Pop35-64,EmployerInsuranceonly-Pop65+,DirectPurchaseonly-Pop<19,DirectPurchaseonly-Pop19-34,DirectPurchaseonly-Pop35-64,DirectPurchaseonly-Pop65+,Medicareonly-Pop<19,Medicareonly-Pop19-34,Medicareonly-Pop35-64,Medicareonly-Pop65+,Medicaidonly-Pop<19,Medicaidonly-Pop19-34,Medicaidonly-Pop35-64,Medicaidonly-Pop65+,TRICARE/Militaryonly:-Pop<19,TRICARE/Militaryonly:-Pop19-34,TRICARE/Militaryonly:-Pop35-64,TRICARE/Militaryonly:-Pop65+,VAHealthCareonly-Pop<19,VAHealthCareonly-Pop19-34,VAHealthCareonly-Pop35-64,VAHealthCareonly-Pop65+,2ormoreInsurance-Pop<19,2ormoreInsurance-Pop19-34,2ormoreInsurance-Pop35-64,2ormoreInsurance-Pop65+,PopulationwithnoHealthInsuranceAges-0-18,PopulationwithnoHealthInsuranceAges-19-34,PopulationwithnoHealthInsuranceAges-35-64,PopulationwithnoHealthInsuranceAges-Age65+,CiviliannoninstitutionalizedpopulationwithHealthCoverage,TotalCivilianNoninstitutionalizedPopulation-Withhealthinsurancecoverage,TotalCivilianNoninstitutionalizedPopulation-Withprivatehealthinsurance,TotalCivilianNoninstitutionalizedPopulation-Withpubliccoverage,TotalCivilianNoninstitutionalizedPopulation-Nohealthinsurancecoverage,Civiliannoninstitutionalizedpopulationunder19years,TotalCivilianNoninstitutionalizedPopulationunder19yrs-Nohealthinsurancecoverage,PercentofPopulationwithNoHealthInsuranceCoverage,Totalhouseholds,TotalHouseholdswithacomputer,TotalHouseholdswithabroadbandInternetsubscription,PercentofHouseholdswithInternetAtHome,EnglishOnly-Pop5-17,EnglishOnly-Pop18-64,EnglishOnly-Pop65+,"LanguageSpokenatHomebyAge-Spanish-SpeakEnglish""lessthanverywell""5andover","LanguageSpokenatHomebyAge-OtherIndo-European-SpeakEnglish""lessthanverywell""5andover","LanguageSpokenatHomebyAge-AsianPacificIslands-SpeakEnglish""lessthanverywell""5andover","LanguageSpokenatHomebyAge-OtherLanguages-SpeakEnglish""lessthanverywell""5andover",LanguageSpokenatHome-Spanish(LimitedEnglishHHs/allLimitedEnglishHHs),LanguageSpokenatHome-OtherIndo-European(LimitedEnglishHHs/allLimitedEnglishHHs),LanguageSpokenatHome-AsianandPacificIsland(LimitedEnglishHHs/allLimitedEnglishHHs),LanguageSpokenatHome-Other(LimitedEnglishHHs/allLimitedEnglishHHs),EnglishOnly-Total,Spanish-Pop5-17,Spanish-Pop18-64,Spanish-Pop65+,Spanish-Total,Spanish-SpeakEnglishverywell-Pop5-17,Spanish-SpeakEnglishverywell-Pop18-64,Spanish-SpeakEnglishverywell-Pop65+,Spanish-SpeakEnglishverywell-Total,Spanish-Englishlessthanverywell-Pop5-17,Spanish-Englishlessthanverywell-Pop18-64,Spanish-Englishlessthanverywell-Pop65+,Spanish-Englishlessthanverywell-Total,OtherIndo-European-Pop5-17,OtherIndo-European-Pop18-64,OtherIndo-European-Pop65+,OtherIndo-European-Total,OtherIndo-European-SpeakEnglishverywell-Pop5-17,OtherIndo-European-SpeakEnglishverywell-Pop18-64,OtherIndo-European-SpeakEnglishverywell-Pop65+,OtherIndo-European-SpeakEnglishverywell-Total,OtherIndo-European-Englishlessthanverywell-Pop5-17,OtherIndo-European-Englishlessthanverywell-Pop18-64,OtherIndo-European-Englishlessthanverywell-Pop65+,OtherIndo-European-Englishlessthanverywell-Total,Asian-PacificIsland-Pop5-17,Asian-PacificIsland-Pop18-64,Asian-PacificIsland-Pop65+,Asian-PacificIsland-Total,Asian-PacificIsland-SpeakEnglishverywell-Pop5-17,Asian-PacificIsland-SpeakEnglishverywell-Pop18-64,Asian-PacificIsland-SpeakEnglishverywell-Pop65+,Asian-PacificIsland-SpeakEnglishverywell-Total,Asian-PacificIsland-Englishlessthanverywell-Pop5-17,Asian-PacificIsland-Englishlessthanverywell-Pop18-64,Asian-PacificIsland-Englishlessthanverywell-Pop65+,Asian-PacificIsland-Englishlessthanverywell-Total,OtherLanguages-Pop5-17,OtherLanguages-Pop18-64,OtherLanguages-Pop65+,OtherLanguages-Total,OtherLanguages-SpeakEnglishverywell-Pop5-17,OtherLanguages-SpeakEnglishverywell-Pop18-64,OtherLanguages-SpeakEnglishverywell-Pop65+,OtherLanguages-SpeakEnglishverywell-Total,OtherLanguages-Englishlessthanverywell-Pop5-17,OtherLanguages-Englishlessthanverywell-Pop18-64,OtherLanguages-Englishlessthanverywell-Pop65+,OtherLanguages-Englishlessthanverywell-Total,PercentofHouseholdswithLimitedEnglishSpeakingStatus,TotalHouseholdsBelowthePovertyLevel,Households:IncomeBelowPovertyLevel(%),PopulationforwhomPovertyStatusisDetermined,IncometoPovertyRatio<0.50,IncometoPovertyRatio0.50-0.99,IncometoPovertyRatio1.00-1.24,IncometoPovertyRatio1.25-1.49,IncometoPovertyRatio1.50-1.84,IncometoPovertyRatio1.85-1.99,IncometoPovertyRatio2.00+,AllHouseholdsBelowPovertyLevel,AllHouseholdsAbovePovertyLevel,Married-CoupleFamilyHouseholdsBelowPovertyLevel,Married-CoupleFamilyHouseholdsAbovePovertyLevel,OtherFamiliesHHldsw/MaleHouseholderwithnowifepresentBelowPovertyLevel,OtherFamiliesHHldsw/MaleHouseholderwithnowifepresentAbovePovertyLevel,OtherFamiliesHhldsw/FemaleHouseholderwithnohusbandpresentBelowPovertyLevel,OtherFamiliesHhldsw/FemaleHouseholderwithnohusbandpresentAbovePovertyLevel,NonFamilyHhldsw/MaleHouseholderBelowPovertyLevel,NonFamilyHhldsw/MaleHouseholderAbovePovertyLevel,NonFamilyHhldsw/FemaleHouseholderBelowPovertyLevel,NonFamilyHhldsw/FemaleHouseholderAbovePovertyLevel,Percentageoffamilieswhoseincomeinthepast12monthsisbelowthepovertylevelwithfemalehouseholdernohusbandpresent)-Withrelatedchildrenofthehouseholderunder18years,Percentageoffamilieswhoseincomeinthepast12monthsisbelowthepovertylevelwithfemalehouseholdernohusbandpresent)-Withrelatedchildrenofthehouseholderunder5years,Percentageofpeoplewhoseincomeinthepast12monthsisbelowthepovertylevel,Percentageofpeoplewhoseincomeinthepast12monthsisbelowthepovertylevel-Relatedchildrenofthehouseholderunder5years,Percentageofpeoplewhoseincomeinthepast12monthsisbelowthepovertylevel-65yearsandover,TotalMarried-CoupleFamilyHouseholds,TotalOtherFamiliesHHldsw/MaleHouseholder,TotalOtherFamiliesHhldsw/FemaleHousehiolder
41,South Dakota,SD,0,0,11.44,882235,77116.0,995,3.0,13.1,35.3,7971,0.0,0.0,2020-03-13,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,1,0,1,0,414.0,1014.0,26.0,39.0,27,101.0,0.0,1,11,0.0,0,33.0,10.0,-1,0.0,1,0,134903.0,1679.0,33.48,15.91,16.28,10.66,12.52,0.0,0.0,11.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,15.29,0.19,0.11,0.9,46,107697,100825,187270,2147,18344,20288,38247,403,519,397,4328,36265,62172,11272,10997,0.0,6047,3193,4607,22,83,716,2569,177,15090,12111,30715,90831,13192,32651,33218,428,846821,767332,618728,257408,79489,223144,13192,9.4,341565,296335,266437,78.6,142873,477414,131704,6013,3602,4247,3633,33.09,16.78,25.57,24.56,751991,3693,11691,719,16103,2560,6948,582,10090,1133,4743,137,6013,1924,8215,2120,12259,1375,5648,1634,8657,549,2567,486,3602,1507,5569,381,7457,744,2349,117,3210,763,3220,264,4247,2662,11526,1884,16072,2121,8726,1592,12439,541,2800,292,3633,1.4,41175,12.05,834921,52226,60918,33849,34789,52476,23925,576738,41175,300390,6160,164192,2189,12660,10144,21640,9576,53373,13106,48525,38.7,48.1,13.6,20.6,9.2,170352.0,14849.0,31784.0
42,Tennessee,TN,0,0,160.64,6770010,42144.0,7467,5.5,15.3,41.6,71078,0.0,20.0,2020-03-12,21.0,1,48.0,50.0,46.0,0.0,50.0,71.0,55.0,0.0,0.0,46.0,71.0,0.0,50.0,0.0,0,0,0.0,0.0,0.0,11.0,13.0,0.0,0.0,19.0,0.0,81.0,0,7.0,1,1,0,1,0,275.0,875.0,26.0,39.0,12,68.0,0.0,1,18,0.0,0,7.0,1.0,0,0.0,0,1,905690.0,12390.0,41.95,20.69,0.0,1.43,0.07,0.05,0.0,13.93,21.89,56.79,34.17,0.0,1.94,0.0,0.08,0.0,5.06,1.96,13.38,0.18,0.11,1.05,47,709338,733654,1432075,18118,84947,112864,219146,2986,4503,5670,66874,305780,581273,180666,196149,0.0,32791,19641,30799,198,1021,5928,18252,655,97649,83173,258433,684208,72022,248412,335751,4687,6547663,5886791,4330447,2375977,660872,1583544,72022,10.1,2567061,2185963,1934899,75.8,995749,3791475,1016943,113381,19380,31190,18681,62.96,8.02,17.39,11.64,5804167,70483,173786,10436,254705,54278,81513,5533,141324,16205,92273,4903,113381,12207,54474,9179,75860,9939,40107,6434,56480,2268,14367,2745,19380,9879,52820,6871,69570,7444,28672,2264,38380,2435,24148,4607,31190,9485,31927,1784,43196,6769,16661,1085,24515,2716,15266,699,18681,1.5,397021,15.47,6488786,451092,595416,337592,325447,456899,194542,4127798,397021,2170040,70983,1170590,21915,95809,108523,228026,79552,322740,116048,352875,43.0,53.8,16.1,27.0,9.4,1241573.0,117724.0,336549.0
43,Texas,TX,0,0,106.86,28701845,268596.0,25848,4.9,14.9,34.8,202211,0.0,18.0,2020-03-13,0.0,1,0.0,49.0,49.0,0.0,66.0,49.0,56.0,0.0,0.0,53.0,70.0,0.0,39.0,112.0,1,0,56.0,13.0,0.0,6.0,0.0,6.0,0.0,13.0,0.0,67.0,0,4.0,1,1,1,0,0,521.0,1121.0,26.0,39.0,24,56.0,28.0,0,17,0.0,0,4.0,4.0,0,0.0,1,0,3098412.0,52853.0,4.21,1.99,5.69,0.45,0.0,0.0,0.0,0.09,87.59,11.65,3.79,7.49,0.5,0.0,0.0,0.0,0.12,74.97,10.8,0.18,0.09,0.7,48,3229964,3195907,5700184,86333,393763,484590,864646,18665,20052,16770,167654,1020631,2779683,375475,458945,0.0,134028,75687,112966,1949,2813,24675,63187,2952,313309,277716,768946,2061258,814530,1821348,2067539,61480,27417645,22652748,17101346,7873672,4764897,7688142,814530,17.4,9553046,8525218,7574167,79.6,3412474,10812013,2464331,3073590,143978,331310,69009,84.45,3.76,9.68,2.11,16688818,1658832,5276172,696375,7631379,1241168,3006254,310367,4557789,417664,2269918,386008,3073590,76580,418883,74862,570325,63707,316173,46467,426347,12873,102710,28395,143978,106327,563959,87197,757483,81058,318696,26419,426173,25269,245263,60778,331310,39604,183668,15049,238321,30314,130744,8254,169312,9290,52924,6795,69009,7.9,1362378,14.26,27264694,1792641,2421297,1391769,1371822,1890880,773709,17622576,1362378,8190668,321055,4491917,69687,418515,398147,930004,238748,1189607,334741,1160625,38.7,40.7,15.5,23.8,10.7,4812972.0,488202.0,1328151.0
44,Utah,UT,0,1,37.23,3161105,84897.0,2798,3.2,9.0,30.0,18354,0.0,0.0,2020-03-06,0.0,0,0.0,56.0,56.0,0.0,56.0,56.0,56.0,0.0,61.0,0.0,56.0,0.0,47.0,35.0,0,0,35.0,0.0,35.0,0.0,0.0,26.0,0.0,0.0,0.0,70.0,0,0.0,0,1,0,0,0,580.0,1180.0,26.0,39.0,40,125.0,0.0,1,35,0.0,0,19.0,14.0,6,0.0,1,0,405160.0,3278.0,36.98,2.76,30.87,2.31,2.62,3.74,0.0,11.94,10.94,37.1,1.83,16.72,3.39,4.51,3.97,0.0,5.46,33.34,12.82,0.1,0.09,0.58,49,600193,463749,652501,9597,84281,81416,106266,1288,1595,1476,10347,90848,151412,34072,35879,0.0,10289,6382,8378,70,188,1478,3588,244,46495,37097,67713,210976,71682,108835,118167,3077,3019579,2717818,2349674,638355,301761,966135,71682,10.0,957619,903951,820364,86.1,570723,1505241,292028,98184,11148,21871,5452,69.75,10.21,15.37,4.66,2367992,74513,199759,14120,288392,65475,117936,6797,190208,9038,81823,7323,98184,7507,39477,7240,54224,6348,31590,5138,43076,1159,7887,2102,11148,9181,46407,5173,60761,7086,29797,2007,38890,2095,16610,3166,21871,4260,15148,1708,21116,3222,11442,1000,15664,1038,3706,708,5452,2.3,96975,10.13,2997963,137839,172065,118629,123651,203966,87350,2154463,96975,860644,26097,561408,4454,36309,21717,66899,19112,98791,25595,97237,33.5,42.7,10.3,13.1,6.4,587505.0,40763.0,88616.0
45,Vermont,VT,1,1,65.13,626299,9616.0,1089,3.8,11.0,39.1,6027,5.0,12.0,2020-03-13,11.0,0,63.0,45.0,70.0,1.0,80.0,80.0,77.0,52.0,71.0,45.0,87.0,80.0,52.0,0.0,0,0,35.0,87.0,17.0,7.0,0.0,62.0,0.0,14.0,0.0,0.0,0,0.0,1,1,0,1,0,513.0,1113.0,26.0,39.0,14,52.0,0.0,1,17,7.0,0,7.0,17.0,0,0.0,0,0,28984.0,1449.0,85.62,6.65,0.18,2.84,0.14,0.0,0.0,1.58,3.18,92.89,0.0,0.0,3.73,0.0,0.0,0.0,3.24,0.14,4.63,0.23,0.17,0.96,50,59335,72108,150377,2351,5826,10943,21293,227,199,464,3910,27050,50064,26322,36545,0.0,1181,775,1661,3,59,224,1216,30,9036,7649,24379,80307,2197,10296,12667,202,618896,593534,425733,258210,25362,127897,2197,4.1,259589,230736,208082,80.9,83973,369447,107674,1223,4328,2132,928,7.43,52.91,29.27,10.39,561094,1049,4774,628,6451,893,3849,486,5228,156,925,142,1223,2371,12924,4713,20008,1979,10282,3419,15680,392,2642,1294,4328,706,4106,382,5194,540,2392,130,3062,166,1714,252,2132,571,1830,153,2554,445,1046,135,1626,126,784,18,928,0.7,29278,11.28,600334,29658,37376,23760,23352,36726,15241,434221,29278,230311,4174,120694,1054,9677,5966,16841,7956,37855,10128,45244,34.7,40.1,11.2,15.4,7.6,124868.0,10731.0,22807.0
46,Virginia,VA,0,1,199.13,8517685,42775.0,5783,4.2,10.7,35.9,69359,0.0,0.0,2020-03-12,18.0,0,85.0,78.0,78.0,1.0,92.0,111.0,64.0,0.0,64.0,77.0,92.0,0.0,50.0,78.0,0,1,78.0,0.0,0.0,4.0,0.0,88.0,0.0,4.0,0.0,108.0,0,5.0,1,1,0,1,0,378.0,978.0,26.0,39.0,12,44.0,32.0,1,11,0.0,0,7.0,7.0,1,1.0,0,0,1270048.0,36137.0,26.03,15.09,19.16,1.88,0.07,0.0,0.19,10.21,27.39,54.6,21.99,6.04,3.2,0.06,0.0,0.01,5.74,8.36,14.91,0.42,0.07,0.81,51,1039388,1012379,1976447,33328,114772,162965,281362,6429,5339,5299,62772,282402,465750,104510,117981,0.0,127723,68051,115421,1142,2659,7205,21556,598,123095,111389,324166,867775,103440,286281,354071,11947,8197642,7441903,6231792,2237141,755739,1982166,103440,9.2,3128415,2811441,2565161,82.5,1139381,4380644,1112439,236492,69851,120892,37371,48.68,14.13,29.08,8.11,6632464,119914,412413,30020,562347,96964,214677,14214,325855,22950,197736,15806,236492,38712,206989,38446,284147,33393,157523,23380,214296,5319,49466,15066,69851,37346,217654,39911,294911,29791,130458,13770,174019,7555,87196,26141,120892,22119,98401,9430,129950,18249,69257,5073,92579,3870,29144,4357,37371,2.7,330813,10.57,8162107,425969,467611,285591,286599,432442,181618,6082277,330813,2797602,52820,1525537,15337,121046,88069,282436,69875,399038,104712,469545,32.7,35.8,10.9,15.7,7.6,1578357.0,136383.0,370505.0
47,Washington,WA,1,1,105.69,7535591,71298.0,21577,4.3,10.3,35.1,56877,0.0,25.0,2020-02-29,23.0,0,93.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,60.0,118.0,0,0,65.0,0.0,0.0,24.0,18.0,18.0,0.0,18.0,0.0,0.0,0,18.0,1,1,1,0,0,790.0,1390.0,26.0,39.0,27,83.0,0.0,1,19,10.0,0,25.0,25.0,13,0.0,1,0,737119.0,32511.0,26.9,4.19,27.82,4.66,1.07,1.81,1.2,1.53,30.82,65.85,3.03,10.05,8.53,1.25,0.78,1.22,2.02,7.27,9.78,0.43,0.29,0.75,53,828700,892674,1718041,26775,99673,123130,242998,4500,2738,4752,38922,267918,570158,241266,271083,0.0,48775,31473,40205,674,572,5265,14175,782,118717,101380,258143,746050,53262,198698,229177,6719,7187395,6699539,5117530,2500984,487856,1722595,53262,6.8,2800423,2595537,2421575,86.9,916440,3647976,950436,234888,76712,176520,29964,39.97,15.44,37.72,6.87,5514852,156712,394029,28388,579129,124582,206512,13147,344241,32130,187517,15241,234888,43092,190892,34627,268611,35494,137533,18872,191899,7598,53359,15755,76712,48353,296634,55459,400446,36626,171620,15680,223926,11727,125014,39779,176520,15270,58431,4589,78290,11390,34756,2180,48326,3880,23675,2409,29964,3.8,302663,10.81,7161708,377106,444515,255057,273495,395859,177498,5238178,302663,2497760,51780,1356024,15369,112434,67030,210659,74878,406474,93606,412169,32.6,36.1,11.5,15.6,7.7,1407804.0,127803.0,277689.0
48,West Virginia,WV,0,1,74.53,1805832,24230.0,1397,5.8,17.8,49.3,23478,10.0,8.0,2020-03-16,8.0,1,49.0,49.0,49.0,1.0,63.0,81.0,49.0,0.0,0.0,66.0,71.0,45.0,35.0,113.0,0,0,49.0,15.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,60.0,0,3.0,1,1,0,0,0,424.0,1024.0,26.0,39.0,11,45.0,0.0,1,14,0.0,0,0.0,1.0,-5,0.0,0,1,65403.0,1842.0,79.58,7.13,0.0,0.0,0.0,0.0,0.0,13.42,0.04,63.03,3.37,0.0,0.0,0.0,0.0,0.0,0.0,33.6,3.62,0.1,0.08,1.3,54,179185,180567,394664,4660,9795,16043,33919,342,1069,1650,25341,81153,164079,81587,112476,0.0,3138,2014,4981,66,260,1341,6493,300,25616,21209,82708,248788,11670,44845,59709,602,1800270,1683444,1139051,831095,116826,394812,11670,6.5,734676,601224,535799,73.4,268371,1079377,339151,5818,2588,3259,1099,33.66,22.7,36.0,7.63,1686899,2905,12852,1432,17189,1879,8556,936,11371,1026,4296,496,5818,1377,8955,2419,12751,1186,7353,1624,10163,191,1602,795,2588,958,6845,1074,8877,853,4111,654,5618,105,2734,420,3259,471,2933,643,4047,404,2095,449,2948,67,838,194,1099,0.4,128768,17.53,1776501,135869,179595,95653,93720,132926,53847,1084891,128768,605908,24486,334348,7701,27136,29499,52665,28788,93353,38294,98406,48.6,61.5,17.8,28.7,9.4,358834.0,34837.0,82164.0
49,Wisconsin,WI,0,0,88.76,5813568,65496.0,4538,3.2,11.0,36.5,53684,0.0,13.0,2020-03-12,13.0,0,62.0,60.0,62.0,0.0,62.0,62.0,62.0,0.0,62.0,60.0,62.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,8.0,15.0,15.0,0.0,10.0,0.0,75.0,0,0.0,1,1,0,1,0,370.0,970.0,26.0,39.0,20,41.0,0.0,1,39,0.0,0,5.0,0.0,1,0.0,1,0,602924.0,16865.0,55.53,18.04,0.0,3.59,0.99,0.0,0.0,11.0,10.85,67.64,25.82,0.0,2.6,1.27,0.0,0.0,1.03,1.64,10.37,0.29,0.08,0.92,55,793631,747399,1512208,15151,55182,91055,191672,2154,2929,3024,28936,233725,365225,141221,172412,0.0,8127,5524,9690,42,294,3282,11804,495,90222,65577,182903,642898,53511,128970,144132,2811,5706206,5376782,4272859,1855766,329424,1369121,53511,5.8,2343129,2061845,1883025,81.1,846658,3238230,883097,97015,27560,41239,6555,56.78,17.04,21.95,4.23,4967985,65608,170430,13792,249830,52547,93642,6626,152815,13061,76788,7166,97015,18516,68205,19392,106113,13476,52067,13010,78553,5040,16138,6382,27560,18236,72376,6182,96794,12229,41356,1970,55555,6007,31020,4212,41239,4005,15515,2232,21752,3134,10632,1431,15197,871,4883,801,6555,1.6,267846,11.43,5628213,288910,379310,221478,215081,341104,146513,4035817,267846,2075283,37545,1109685,14693,93007,61960,167565,68043,346570,85605,358456,35.7,43.1,11.9,18.4,7.6,1147230.0,107700.0,229525.0
50,Wyoming,WY,0,0,5.91,577737,97813.0,548,3.9,11.1,36.4,5070,6.0,0.0,2020-03-13,0.0,0,0.0,49.0,63.0,0.0,49.0,63.0,49.0,0.0,94.0,0.0,63.0,46.0,0.0,0.0,0,0,49.0,0.0,21.0,17.0,0.0,0.0,68.0,0.0,0.0,0.0,1,0.0,1,0,0,0,0,508.0,1108.0,26.0,39.0,19,34.0,0.0,0,14,0.0,0,0.0,0.0,5,0.0,0,0,25298.0,376.0,50.53,1.09,12.59,0.61,24.8,0.23,0.0,3.54,13.09,32.71,0.0,4.79,0.0,33.78,0.0,0.0,0.0,28.72,4.38,0.07,0.09,0.88,56,82460,72179,133603,1809,9077,10438,22020,312,304,314,2666,21381,29770,6973,6428,0.0,3449,1930,2697,10,5,625,1892,110,8785,7086,19221,61492,11153,23696,29723,315,571923,507036,423627,154715,64887,145003,11153,11.3,230630,209397,187003,81.7,92804,328519,83518,8898,1053,1174,439,75.92,10.72,11.06,2.3,504841,6373,18734,2457,27564,5557,11328,1781,18666,816,7406,676,8898,417,3913,1033,5363,335,3084,891,4310,82,829,142,1053,255,2653,258,3166,227,1601,164,1992,28,1052,94,1174,600,2521,511,3632,575,2114,504,3193,25,407,7,439,1.2,25473,11.04,567950,27728,35583,21931,22313,33411,15588,411396,25473,205157,4531,114373,1042,9962,5007,13777,6465,36636,8428,30409,33.5,41.8,11.1,15.7,7.9,118904.0,11004.0,18784.0
